	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	"Female"	"F"	26278	2523756	1041.23
	"2018"	"2018"	"Alabama"	"01"	"Male"	"M"	28074	2364115	1187.51
	"2018"	"2018"	"Alaska"	"02"	"Female"	"F"	1908	352865	540.72
	"2018"	"2018"	"Alaska"	"02"	"Male"	"M"	2545	384573	661.77
	"2018"	"2018"	"Arizona"	"04"	"Female"	"F"	27171	3606307	753.43
	"2018"	"2018"	"Arizona"	"04"	"Male"	"M"	32111	3565339	900.64
	"2018"	"2018"	"Arkansas"	"05"	"Female"	"F"	15547	1533682	1013.70
	"2018"	"2018"	"Arkansas"	"05"	"Male"	"M"	16789	1480143	1134.28
	"2018"	"2018"	"California"	"06"	"Female"	"F"	128703	19893468	646.96
	"2018"	"2018"	"California"	"06"	"Male"	"M"	140115	19663577	712.56
	"2018"	"2018"	"Colorado"	"08"	"Female"	"F"	18298	2827696	647.10
	"2018"	"2018"	"Colorado"	"08"	"Male"	"M"	20228	2867868	705.33
	"2018"	"2018"	"Connecticut"	"09"	"Female"	"F"	15879	1829270	868.05
	"2018"	"2018"	"Connecticut"	"09"	"Male"	"M"	15351	1743395	880.52
	"2018"	"2018"	"Delaware"	"10"	"Female"	"F"	4511	499244	903.57
	"2018"	"2018"	"Delaware"	"10"	"Male"	"M"	4922	467927	1051.87
	"2018"	"2018"	"District of Columbia"	"11"	"Female"	"F"	2457	369148	665.59
	"2018"	"2018"	"District of Columbia"	"11"	"Male"	"M"	2551	333307	765.36
	"2018"	"2018"	"Florida"	"12"	"Female"	"F"	97112	10887548	891.95
	"2018"	"2018"	"Florida"	"12"	"Male"	"M"	108314	10411777	1040.30
	"2018"	"2018"	"Georgia"	"13"	"Female"	"F"	41608	5404059	769.94
	"2018"	"2018"	"Georgia"	"13"	"Male"	"M"	43594	5115416	852.21
	"2018"	"2018"	"Hawaii"	"15"	"Female"	"F"	5330	709489	751.24
	"2018"	"2018"	"Hawaii"	"15"	"Male"	"M"	6085	711002	855.83
	"2018"	"2018"	"Idaho"	"16"	"Female"	"F"	6726	875131	768.57
	"2018"	"2018"	"Idaho"	"16"	"Male"	"M"	7535	879077	857.15
	"2018"	"2018"	"Illinois"	"17"	"Female"	"F"	54640	6480179	843.19
	"2018"	"2018"	"Illinois"	"17"	"Male"	"M"	55382	6260901	884.57
	"2018"	"2018"	"Indiana"	"18"	"Female"	"F"	32416	3391576	955.78
	"2018"	"2018"	"Indiana"	"18"	"Male"	"M"	33277	3300302	1008.30
	"2018"	"2018"	"Iowa"	"19"	"Female"	"F"	15086	1585338	951.60
	"2018"	"2018"	"Iowa"	"19"	"Male"	"M"	15281	1570807	972.81
	"2018"	"2018"	"Kansas"	"20"	"Female"	"F"	13665	1461099	935.25
	"2018"	"2018"	"Kansas"	"20"	"Male"	"M"	13872	1450406	956.42
	"2018"	"2018"	"Kentucky"	"21"	"Female"	"F"	23627	2266891	1042.26
	"2018"	"2018"	"Kentucky"	"21"	"Male"	"M"	25080	2201511	1139.22
	"2018"	"2018"	"Louisiana"	"22"	"Female"	"F"	22100	2385219	926.54
	"2018"	"2018"	"Louisiana"	"22"	"Male"	"M"	23948	2274759	1052.77
	"2018"	"2018"	"Maine"	"23"	"Female"	"F"	7183	683031	1051.64
	"2018"	"2018"	"Maine"	"23"	"Male"	"M"	7532	655373	1149.27
	"2018"	"2018"	"Maryland"	"24"	"Female"	"F"	24872	3113797	798.77
	"2018"	"2018"	"Maryland"	"24"	"Male"	"M"	25696	2928921	877.32
	"2018"	"2018"	"Massachusetts"	"25"	"Female"	"F"	29884	3551621	841.42
	"2018"	"2018"	"Massachusetts"	"25"	"Male"	"M"	29268	3350528	873.53
	"2018"	"2018"	"Michigan"	"26"	"Female"	"F"	48705	5073772	959.94
	"2018"	"2018"	"Michigan"	"26"	"Male"	"M"	50198	4922143	1019.84
	"2018"	"2018"	"Minnesota"	"27"	"Female"	"F"	22230	2816378	789.31
	"2018"	"2018"	"Minnesota"	"27"	"Male"	"M"	22515	2794801	805.60
	"2018"	"2018"	"Mississippi"	"28"	"Female"	"F"	15523	1538795	1008.78
	"2018"	"2018"	"Mississippi"	"28"	"Male"	"M"	16778	1447735	1158.91
	"2018"	"2018"	"Missouri"	"29"	"Female"	"F"	30771	3118889	986.60
	"2018"	"2018"	"Missouri"	"29"	"Male"	"M"	32346	3007563	1075.49
	"2018"	"2018"	"Montana"	"30"	"Female"	"F"	4676	527453	886.52
	"2018"	"2018"	"Montana"	"30"	"Male"	"M"	5316	534852	993.92
	"2018"	"2018"	"Nebraska"	"31"	"Female"	"F"	8375	965886	867.08
	"2018"	"2018"	"Nebraska"	"31"	"Male"	"M"	8529	963382	885.32
	"2018"	"2018"	"Nevada"	"32"	"Female"	"F"	10900	1512837	720.50
	"2018"	"2018"	"Nevada"	"32"	"Male"	"M"	13815	1521555	907.95
	"2018"	"2018"	"New Hampshire"	"33"	"Female"	"F"	6214	684192	908.22
	"2018"	"2018"	"New Hampshire"	"33"	"Male"	"M"	6560	672266	975.80
	"2018"	"2018"	"New Jersey"	"34"	"Female"	"F"	38214	4556326	838.70
	"2018"	"2018"	"New Jersey"	"34"	"Male"	"M"	37551	4352194	862.81
	"2018"	"2018"	"New Mexico"	"35"	"Female"	"F"	8630	1058143	815.58
	"2018"	"2018"	"New Mexico"	"35"	"Male"	"M"	10377	1037285	1000.40
	"2018"	"2018"	"New York"	"36"	"Female"	"F"	79614	10053779	791.88
	"2018"	"2018"	"New York"	"36"	"Male"	"M"	77569	9488430	817.51
	"2018"	"2018"	"North Carolina"	"37"	"Female"	"F"	45742	5332759	857.75
	"2018"	"2018"	"North Carolina"	"37"	"Male"	"M"	48143	5050861	953.16
	"2018"	"2018"	"North Dakota"	"38"	"Female"	"F"	3076	370727	829.72
	"2018"	"2018"	"North Dakota"	"38"	"Male"	"M"	3369	389350	865.29
	"2018"	"2018"	"Ohio"	"39"	"Female"	"F"	61436	5958724	1031.03
	"2018"	"2018"	"Ohio"	"39"	"Male"	"M"	62828	5730718	1096.34
	"2018"	"2018"	"Oklahoma"	"40"	"Female"	"F"	19659	1990033	987.87
	"2018"	"2018"	"Oklahoma"	"40"	"Male"	"M"	21274	1953046	1089.27
	"2018"	"2018"	"Oregon"	"41"	"Female"	"F"	17516	2113219	828.88
	"2018"	"2018"	"Oregon"	"41"	"Male"	"M"	18671	2077494	898.73
	"2018"	"2018"	"Pennsylvania"	"42"	"Female"	"F"	67369	6532400	1031.31
	"2018"	"2018"	"Pennsylvania"	"42"	"Male"	"M"	67333	6274660	1073.09
	"2018"	"2018"	"Rhode Island"	"44"	"Female"	"F"	5158	542983	949.94
	"2018"	"2018"	"Rhode Island"	"44"	"Male"	"M"	4925	514332	957.55
	"2018"	"2018"	"South Carolina"	"45"	"Female"	"F"	24323	2620801	928.08
	"2018"	"2018"	"South Carolina"	"45"	"Male"	"M"	26317	2463326	1068.35
	"2018"	"2018"	"South Dakota"	"46"	"Female"	"F"	3806	436704	871.53
	"2018"	"2018"	"South Dakota"	"46"	"Male"	"M"	4165	445531	934.84
	"2018"	"2018"	"Tennessee"	"47"	"Female"	"F"	34692	3467086	1000.61
	"2018"	"2018"	"Tennessee"	"47"	"Male"	"M"	36386	3302924	1101.63
	"2018"	"2018"	"Texas"	"48"	"Female"	"F"	95697	14441739	662.64
	"2018"	"2018"	"Texas"	"48"	"Male"	"M"	106514	14260106	746.94
	"2018"	"2018"	"Utah"	"49"	"Female"	"F"	8749	1568962	557.63
	"2018"	"2018"	"Utah"	"49"	"Male"	"M"	9605	1592143	603.27
	"2018"	"2018"	"Vermont"	"50"	"Female"	"F"	2977	317047	938.98
	"2018"	"2018"	"Vermont"	"50"	"Male"	"M"	3050	309252	986.25
	"2018"	"2018"	"Virginia"	"51"	"Female"	"F"	33942	4327037	784.42
	"2018"	"2018"	"Virginia"	"51"	"Male"	"M"	35417	4190648	845.14
	"2018"	"2018"	"Washington"	"53"	"Female"	"F"	27483	3765680	729.83
	"2018"	"2018"	"Washington"	"53"	"Male"	"M"	29394	3769911	779.70
	"2018"	"2018"	"West Virginia"	"54"	"Female"	"F"	11347	911492	1244.88
	"2018"	"2018"	"West Virginia"	"54"	"Male"	"M"	12131	894340	1356.42
	"2018"	"2018"	"Wisconsin"	"55"	"Female"	"F"	26517	2921295	907.71
	"2018"	"2018"	"Wisconsin"	"55"	"Male"	"M"	27167	2892273	939.30
	"2018"	"2018"	"Wyoming"	"56"	"Female"	"F"	2394	283203	845.33
	"2018"	"2018"	"Wyoming"	"56"	"Male"	"M"	2676	294534	908.55
	"2019"	"2019"	"Alabama"	"01"	"Female"	"F"	26020	2533668	1026.97
	"2019"	"2019"	"Alabama"	"01"	"Male"	"M"	28088	2369517	1185.39
	"2019"	"2019"	"Alaska"	"02"	"Female"	"F"	2007	350127	573.22
	"2019"	"2019"	"Alaska"	"02"	"Male"	"M"	2606	381418	683.24
	"2019"	"2019"	"Arizona"	"04"	"Female"	"F"	27611	3661420	754.11
	"2019"	"2019"	"Arizona"	"04"	"Male"	"M"	32625	3617297	901.92
	"2019"	"2019"	"Arkansas"	"05"	"Female"	"F"	15641	1536188	1018.17
	"2019"	"2019"	"Arkansas"	"05"	"Male"	"M"	17247	1481616	1164.07
	"2019"	"2019"	"California"	"06"	"Female"	"F"	128135	19867369	644.95
	"2019"	"2019"	"California"	"06"	"Male"	"M"	141696	19644854	721.29
	"2019"	"2019"	"Colorado"	"08"	"Female"	"F"	18793	2857388	657.70
	"2019"	"2019"	"Colorado"	"08"	"Male"	"M"	20597	2901348	709.91
	"2019"	"2019"	"Connecticut"	"09"	"Female"	"F"	15923	1825870	872.08
	"2019"	"2019"	"Connecticut"	"09"	"Male"	"M"	15822	1739417	909.62
	"2019"	"2019"	"Delaware"	"10"	"Female"	"F"	4376	502971	870.03
	"2019"	"2019"	"Delaware"	"10"	"Male"	"M"	4926	470793	1046.32
	"2019"	"2019"	"District of Columbia"	"11"	"Female"	"F"	2393	371038	644.95
	"2019"	"2019"	"District of Columbia"	"11"	"Male"	"M"	2534	334711	757.07
	"2019"	"2019"	"Florida"	"12"	"Female"	"F"	97394	10980681	886.96
	"2019"	"2019"	"Florida"	"12"	"Male"	"M"	109608	10497056	1044.18
	"2019"	"2019"	"Georgia"	"13"	"Female"	"F"	41722	5456999	764.56
	"2019"	"2019"	"Georgia"	"13"	"Male"	"M"	44092	5160424	854.43
	"2019"	"2019"	"Hawaii"	"15"	"Female"	"F"	5377	707832	759.64
	"2019"	"2019"	"Hawaii"	"15"	"Male"	"M"	6182	708040	873.11
	"2019"	"2019"	"Idaho"	"16"	"Female"	"F"	6892	891137	773.39
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	7538	895928	841.36
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	53633	6445263	832.13
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	55463	6226558	890.75
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	32255	3411859	945.38
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	33746	3320360	1016.34
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	15271	1583995	964.08
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	15596	1571075	992.70
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	13657	1461617	934.38
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	14025	1451697	966.11
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	23672	2266644	1044.36
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	25318	2201029	1150.28
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	21992	2381744	923.36
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	23946	2267050	1056.26
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	7287	686100	1062.09
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	7778	658112	1181.87
	"2019"	"2019"	"Maryland"	"24"	"Female"	"F"	24918	3116815	799.47
	"2019"	"2019"	"Maryland"	"24"	"Male"	"M"	25882	2928865	883.69
	"2019"	"2019"	"Massachusetts"	"25"	"Female"	"F"	29474	3546935	830.97
	"2019"	"2019"	"Massachusetts"	"25"	"Male"	"M"	29156	3345568	871.48
	"2019"	"2019"	"Michigan"	"26"	"Female"	"F"	48737	5068329	961.60
	"2019"	"2019"	"Michigan"	"26"	"Male"	"M"	50347	4918528	1023.62
	"2019"	"2019"	"Minnesota"	"27"	"Female"	"F"	22341	2829821	789.48
	"2019"	"2019"	"Minnesota"	"27"	"Male"	"M"	23173	2809811	824.72
	"2019"	"2019"	"Mississippi"	"28"	"Female"	"F"	15643	1533857	1019.85
	"2019"	"2019"	"Mississippi"	"28"	"Male"	"M"	17321	1442292	1200.94
	"2019"	"2019"	"Missouri"	"29"	"Female"	"F"	30044	3124766	961.48
	"2019"	"2019"	"Missouri"	"29"	"Male"	"M"	32357	3012662	1074.03
	"2019"	"2019"	"Montana"	"30"	"Female"	"F"	4832	530712	910.47
	"2019"	"2019"	"Montana"	"30"	"Male"	"M"	5570	538066	1035.19
	"2019"	"2019"	"Nebraska"	"31"	"Female"	"F"	8446	967959	872.56
	"2019"	"2019"	"Nebraska"	"31"	"Male"	"M"	8524	966449	881.99
	"2019"	"2019"	"Nevada"	"32"	"Female"	"F"	11285	1535329	735.02
	"2019"	"2019"	"Nevada"	"32"	"Male"	"M"	14301	1544827	925.73
	"2019"	"2019"	"New Hampshire"	"33"	"Female"	"F"	6160	685918	898.07
	"2019"	"2019"	"New Hampshire"	"33"	"Male"	"M"	6584	673793	977.15
	"2019"	"2019"	"New Jersey"	"34"	"Female"	"F"	37811	4541603	832.55
	"2019"	"2019"	"New Jersey"	"34"	"Male"	"M"	37199	4340587	857.00
	"2019"	"2019"	"New Mexico"	"35"	"Female"	"F"	8915	1059397	841.52
	"2019"	"2019"	"New Mexico"	"35"	"Male"	"M"	10597	1037432	1021.46
	"2019"	"2019"	"New York"	"36"	"Female"	"F"	78313	10005715	782.68
	"2019"	"2019"	"New York"	"36"	"Male"	"M"	78062	9447846	826.24
	"2019"	"2019"	"North Carolina"	"37"	"Female"	"F"	47014	5387820	872.60
	"2019"	"2019"	"North Carolina"	"37"	"Male"	"M"	48867	5100264	958.13
	"2019"	"2019"	"North Dakota"	"38"	"Female"	"F"	3186	372030	856.38
	"2019"	"2019"	"North Dakota"	"38"	"Male"	"M"	3516	390032	901.46
	"2019"	"2019"	"Ohio"	"39"	"Female"	"F"	61153	5958538	1026.31
	"2019"	"2019"	"Ohio"	"39"	"Male"	"M"	62564	5730562	1091.76
	"2019"	"2019"	"Oklahoma"	"40"	"Female"	"F"	19557	1996313	979.66
	"2019"	"2019"	"Oklahoma"	"40"	"Male"	"M"	21373	1960658	1090.09
	"2019"	"2019"	"Oregon"	"41"	"Female"	"F"	18031	2127010	847.72
	"2019"	"2019"	"Oregon"	"41"	"Male"	"M"	19339	2090727	924.99
	"2019"	"2019"	"Pennsylvania"	"42"	"Female"	"F"	66959	6527628	1025.78
	"2019"	"2019"	"Pennsylvania"	"42"	"Male"	"M"	67024	6274361	1068.22
	"2019"	"2019"	"Rhode Island"	"44"	"Female"	"F"	5298	543686	974.46
	"2019"	"2019"	"Rhode Island"	"44"	"Male"	"M"	4958	515675	961.46
	"2019"	"2019"	"South Carolina"	"45"	"Female"	"F"	24336	2655575	916.41
	"2019"	"2019"	"South Carolina"	"45"	"Male"	"M"	26626	2493139	1067.97
	"2019"	"2019"	"South Dakota"	"46"	"Female"	"F"	4028	437902	919.84
	"2019"	"2019"	"South Dakota"	"46"	"Male"	"M"	4242	446757	949.51
	"2019"	"2019"	"Tennessee"	"47"	"Female"	"F"	34217	3496935	978.49
	"2019"	"2019"	"Tennessee"	"47"	"Male"	"M"	37718	3332239	1131.91
	"2019"	"2019"	"Texas"	"48"	"Female"	"F"	95866	14593179	656.92
	"2019"	"2019"	"Texas"	"48"	"Male"	"M"	107496	14402702	746.36
	"2019"	"2019"	"Utah"	"49"	"Female"	"F"	8941	1591041	561.96
	"2019"	"2019"	"Utah"	"49"	"Male"	"M"	9795	1614917	606.53
	"2019"	"2019"	"Vermont"	"50"	"Female"	"F"	2869	315673	908.85
	"2019"	"2019"	"Vermont"	"50"	"Male"	"M"	3087	308316	1001.25
	"2019"	"2019"	"Virginia"	"51"	"Female"	"F"	34476	4335262	795.25
	"2019"	"2019"	"Virginia"	"51"	"Male"	"M"	35849	4200257	853.50
	"2019"	"2019"	"Washington"	"53"	"Female"	"F"	28070	3802910	738.12
	"2019"	"2019"	"Washington"	"53"	"Male"	"M"	30193	3811983	792.05
	"2019"	"2019"	"West Virginia"	"54"	"Female"	"F"	11236	904377	1242.40
	"2019"	"2019"	"West Virginia"	"54"	"Male"	"M"	12168	887770	1370.63
	"2019"	"2019"	"Wisconsin"	"55"	"Female"	"F"	26485	2925225	905.40
	"2019"	"2019"	"Wisconsin"	"55"	"Male"	"M"	27704	2897209	956.23
	"2019"	"2019"	"Wyoming"	"56"	"Female"	"F"	2323	284029	817.87
	"2019"	"2019"	"Wyoming"	"56"	"Male"	"M"	2798	294730	949.34
	"2020 "	"2020"	"Alabama"	"01"	"Female"	"F"	31040	2544566	1219.85
	"2020 "	"2020"	"Alabama"	"01"	"Male"	"M"	33739	2376966	1419.41
	"2020 "	"2020"	"Alaska"	"02"	"Female"	"F"	2172	349621	621.24
	"2020 "	"2020"	"Alaska"	"02"	"Male"	"M"	2998	381537	785.77
	"2020 "	"2020"	"Arizona"	"04"	"Female"	"F"	34285	3735475	917.82
	"2020 "	"2020"	"Arizona"	"04"	"Male"	"M"	41462	3685926	1124.87
	"2020 "	"2020"	"Arkansas"	"05"	"Female"	"F"	18293	1543666	1185.04
	"2020 "	"2020"	"Arkansas"	"05"	"Male"	"M"	19815	1486856	1332.68
	"2020 "	"2020"	"California"	"06"	"Female"	"F"	148019	19790589	747.93
	"2020 "	"2020"	"California"	"06"	"Male"	"M"	171789	19577489	877.48
	"2020 "	"2020"	"Colorado"	"08"	"Female"	"F"	21918	2881832	760.56
	"2020 "	"2020"	"Colorado"	"08"	"Male"	"M"	25000	2925887	854.44
	"2020 "	"2020"	"Connecticut"	"09"	"Female"	"F"	18925	1822086	1038.64
	"2020 "	"2020"	"Connecticut"	"09"	"Male"	"M"	18928	1734920	1091.00
	"2020 "	"2020"	"Delaware"	"10"	"Female"	"F"	5380	510069	1054.76
	"2020 "	"2020"	"Delaware"	"10"	"Male"	"M"	5692	476740	1193.94
	"2020 "	"2020"	"District of Columbia"	"11"	"Female"	"F"	2940	374884	784.24
	"2020 "	"2020"	"District of Columbia"	"11"	"Male"	"M"	3258	337932	964.10
	"2020 "	"2020"	"Florida"	"12"	"Female"	"F"	111690	11113132	1005.03
	"2020 "	"2020"	"Florida"	"12"	"Male"	"M"	127995	10620180	1205.21
	"2020 "	"2020"	"Georgia"	"13"	"Female"	"F"	49469	5508468	898.05
	"2020 "	"2020"	"Georgia"	"13"	"Male"	"M"	53606	5201549	1030.58
	"2020 "	"2020"	"Hawaii"	"15"	"Female"	"F"	5531	702640	787.17
	"2020 "	"2020"	"Hawaii"	"15"	"Male"	"M"	6502	704366	923.10
	"2020 "	"2020"	"Idaho"	"16"	"Female"	"F"	7637	910789	838.50
	"2020 "	"2020"	"Idaho"	"16"	"Male"	"M"	8765	916124	956.75
	"2020 "	"2020"	"Illinois"	"17"	"Female"	"F"	64051	6402224	1000.45
	"2020 "	"2020"	"Illinois"	"17"	"Male"	"M"	68612	6185306	1109.27
	"2020 "	"2020"	"Indiana"	"18"	"Female"	"F"	37921	3422994	1107.83
	"2020 "	"2020"	"Indiana"	"18"	"Male"	"M"	40273	3331959	1208.69
	"2020 "	"2020"	"Iowa"	"19"	"Female"	"F"	17671	1587866	1112.88
	"2020 "	"2020"	"Iowa"	"19"	"Male"	"M"	18310	1575695	1162.03
	"2020 "	"2020"	"Kansas"	"20"	"Female"	"F"	15365	1462265	1050.77
	"2020 "	"2020"	"Kansas"	"20"	"Male"	"M"	16695	1451540	1150.16
	"2020 "	"2020"	"Kentucky"	"21"	"Female"	"F"	26680	2271906	1174.34
	"2020 "	"2020"	"Kentucky"	"21"	"Male"	"M"	29200	2205345	1324.06
	"2020 "	"2020"	"Louisiana"	"22"	"Female"	"F"	26850	2381158	1127.60
	"2020 "	"2020"	"Louisiana"	"22"	"Male"	"M"	29902	2264160	1320.67
	"2020 "	"2020"	"Maine"	"23"	"Female"	"F"	7545	688840	1095.32
	"2020 "	"2020"	"Maine"	"23"	"Male"	"M"	8195	661301	1239.22
	"2020 "	"2020"	"Maryland"	"24"	"Female"	"F"	29110	3123228	932.05
	"2020 "	"2020"	"Maryland"	"24"	"Male"	"M"	30962	2932574	1055.80
	"2020 "	"2020"	"Massachusetts"	"25"	"Female"	"F"	34300	3546542	967.14
	"2020 "	"2020"	"Massachusetts"	"25"	"Male"	"M"	33923	3347032	1013.52
	"2020 "	"2020"	"Michigan"	"26"	"Female"	"F"	56516	5058742	1117.19
	"2020 "	"2020"	"Michigan"	"26"	"Male"	"M"	60590	4907813	1234.56
	"2020 "	"2020"	"Minnesota"	"27"	"Female"	"F"	25619	2838748	902.48
	"2020 "	"2020"	"Minnesota"	"27"	"Male"	"M"	26753	2818594	949.16
	"2020 "	"2020"	"Mississippi"	"28"	"Female"	"F"	19151	1530971	1250.91
	"2020 "	"2020"	"Mississippi"	"28"	"Male"	"M"	21039	1435815	1465.30
	"2020 "	"2020"	"Missouri"	"29"	"Female"	"F"	35366	3133825	1128.53
	"2020 "	"2020"	"Missouri"	"29"	"Male"	"M"	38521	3017723	1276.49
	"2020 "	"2020"	"Montana"	"30"	"Female"	"F"	5407	536476	1007.87
	"2020 "	"2020"	"Montana"	"30"	"Male"	"M"	6620	544101	1216.69
	"2020 "	"2020"	"Nebraska"	"31"	"Female"	"F"	9507	969739	980.37
	"2020 "	"2020"	"Nebraska"	"31"	"Male"	"M"	10042	967813	1037.60
	"2020 "	"2020"	"Nevada"	"32"	"Female"	"F"	13411	1565619	856.59
	"2020 "	"2020"	"Nevada"	"32"	"Male"	"M"	17207	1572640	1094.15
	"2020 "	"2020"	"New Hampshire"	"33"	"Female"	"F"	6563	689281	952.15
	"2020 "	"2020"	"New Hampshire"	"33"	"Male"	"M"	7137	676994	1054.22
	"2020 "	"2020"	"New Jersey"	"34"	"Female"	"F"	47058	4539322	1036.67
	"2020 "	"2020"	"New Jersey"	"34"	"Male"	"M"	48945	4343049	1126.97
	"2020 "	"2020"	"New Mexico"	"35"	"Female"	"F"	10876	1063860	1022.31
	"2020 "	"2020"	"New Mexico"	"35"	"Male"	"M"	12931	1042459	1240.43
	"2020 "	"2020"	"New York"	"36"	"Female"	"F"	98848	9946279	993.82
	"2020 "	"2020"	"New York"	"36"	"Male"	"M"	104493	9390497	1112.75
	"2020 "	"2020"	"North Carolina"	"37"	"Female"	"F"	53050	5448241	973.71
	"2020 "	"2020"	"North Carolina"	"37"	"Male"	"M"	56399	5152582	1094.58
	"2020 "	"2020"	"North Dakota"	"38"	"Female"	"F"	3794	373494	1015.81
	"2020 "	"2020"	"North Dakota"	"38"	"Male"	"M"	4258	391815	1086.74
	"2020 "	"2020"	"Ohio"	"39"	"Female"	"F"	70261	5960556	1178.77
	"2020 "	"2020"	"Ohio"	"39"	"Male"	"M"	73439	5732661	1281.06
	"2020 "	"2020"	"Oklahoma"	"40"	"Female"	"F"	22646	2009602	1126.89
	"2020 "	"2020"	"Oklahoma"	"40"	"Male"	"M"	25163	1971181	1276.54
	"2020 "	"2020"	"Oregon"	"41"	"Female"	"F"	19084	2139046	892.17
	"2020 "	"2020"	"Oregon"	"41"	"Male"	"M"	21136	2102461	1005.30
	"2020 "	"2020"	"Pennsylvania"	"42"	"Female"	"F"	77234	6516212	1185.26
	"2020 "	"2020"	"Pennsylvania"	"42"	"Male"	"M"	78312	6267042	1249.58
	"2020 "	"2020"	"Rhode Island"	"44"	"Female"	"F"	5960	542433	1098.75
	"2020 "	"2020"	"Rhode Island"	"44"	"Male"	"M"	5859	514692	1138.35
	"2020 "	"2020"	"South Carolina"	"45"	"Female"	"F"	28941	2694628	1074.03
	"2020 "	"2020"	"South Carolina"	"45"	"Male"	"M"	32282	2523412	1279.30
	"2020 "	"2020"	"South Dakota"	"46"	"Female"	"F"	4606	442058	1041.94
	"2020 "	"2020"	"South Dakota"	"46"	"Male"	"M"	5255	450659	1166.07
	"2020 "	"2020"	"Tennessee"	"47"	"Female"	"F"	39873	3528814	1129.93
	"2020 "	"2020"	"Tennessee"	"47"	"Male"	"M"	44332	3358020	1320.18
	"2020 "	"2020"	"Texas"	"48"	"Female"	"F"	115726	14779708	783.01
	"2020 "	"2020"	"Texas"	"48"	"Male"	"M"	134613	14581051	923.21
	"2020 "	"2020"	"Utah"	"49"	"Female"	"F"	10171	1612139	630.90
	"2020 "	"2020"	"Utah"	"49"	"Male"	"M"	11326	1637740	691.56
	"2020 "	"2020"	"Vermont"	"50"	"Female"	"F"	3119	315355	989.04
	"2020 "	"2020"	"Vermont"	"50"	"Male"	"M"	3340	307992	1084.44
	"2020 "	"2020"	"Virginia"	"51"	"Female"	"F"	39105	4363032	896.28
	"2020 "	"2020"	"Virginia"	"51"	"Male"	"M"	41491	4227531	981.45
	"2020 "	"2020"	"Washington"	"53"	"Female"	"F"	29947	3840014	779.87
	"2020 "	"2020"	"Washington"	"53"	"Male"	"M"	33199	3853598	861.51
	"2020 "	"2020"	"West Virginia"	"54"	"Female"	"F"	12226	900511	1357.67
	"2020 "	"2020"	"West Virginia"	"54"	"Male"	"M"	13880	884276	1569.65
	"2020 "	"2020"	"Wisconsin"	"55"	"Female"	"F"	30263	2928939	1033.24
	"2020 "	"2020"	"Wisconsin"	"55"	"Male"	"M"	32443	2903716	1117.29
	"2020 "	"2020"	"Wyoming"	"56"	"Female"	"F"	2725	285437	954.68
	"2020 "	"2020"	"Wyoming"	"56"	"Male"	"M"	3258	296891	1097.37
